Center,Left,Right,Steering,Throttle,Brake,Speed
F:\Car_data\IMG\center_2020_02_10_23_28_03_547.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_03_547.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_03_547.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_03_614.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_03_614.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_03_614.jpg,-0.1,1,0,30.18856
F:\Car_data\IMG\center_2020_02_10_23_28_03_684.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_03_684.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_03_684.jpg,-0.25,1,0,30.17599
F:\Car_data\IMG\center_2020_02_10_23_28_03_757.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_03_757.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_03_757.jpg,0,1,0,30.18233
F:\Car_data\IMG\center_2020_02_10_23_28_03_824.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_03_824.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_03_824.jpg,0,1,0,30.18907
F:\Car_data\IMG\center_2020_02_10_23_28_03_894.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_03_894.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_03_894.jpg,0,1,0,30.19008
F:\Car_data\IMG\center_2020_02_10_23_28_03_965.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_03_965.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_03_965.jpg,-0.15,1,0,30.18653
F:\Car_data\IMG\center_2020_02_10_23_28_04_034.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_034.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_034.jpg,0,1,0,30.18556
F:\Car_data\IMG\center_2020_02_10_23_28_04_101.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_101.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_101.jpg,0,1,0,30.18983
F:\Car_data\IMG\center_2020_02_10_23_28_04_171.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_171.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_171.jpg,-0.15,1,0,30.18685
F:\Car_data\IMG\center_2020_02_10_23_28_04_240.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_240.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_240.jpg,0,1,0,30.19025
F:\Car_data\IMG\center_2020_02_10_23_28_04_308.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_308.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_308.jpg,0,1,0,30.19013
F:\Car_data\IMG\center_2020_02_10_23_28_04_381.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_381.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_381.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_10_23_28_04_455.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_455.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_455.jpg,-0.1,1,0,30.18847
F:\Car_data\IMG\center_2020_02_10_23_28_04_522.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_522.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_522.jpg,-0.25,1,0,30.17548
F:\Car_data\IMG\center_2020_02_10_23_28_04_591.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_591.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_591.jpg,0,1,0,30.18892
F:\Car_data\IMG\center_2020_02_10_23_28_04_662.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_662.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_662.jpg,0,1,0,30.1902
F:\Car_data\IMG\center_2020_02_10_23_28_04_733.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_733.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_733.jpg,-0.2,1,0,30.1823
F:\Car_data\IMG\center_2020_02_10_23_28_04_803.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_803.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_803.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_10_23_28_04_872.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_872.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_872.jpg,0,1,0,30.1901
F:\Car_data\IMG\center_2020_02_10_23_28_04_942.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_04_942.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_04_942.jpg,-0.15,1,0,30.18611
F:\Car_data\IMG\center_2020_02_10_23_28_05_014.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_014.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_014.jpg,-0.35,1,0,30.16549
F:\Car_data\IMG\center_2020_02_10_23_28_05_081.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_081.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_081.jpg,0,1,0,30.1883
F:\Car_data\IMG\center_2020_02_10_23_28_05_148.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_148.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_148.jpg,0,1,0,30.18989
F:\Car_data\IMG\center_2020_02_10_23_28_05_222.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_222.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_222.jpg,0,1,0,30.19043
F:\Car_data\IMG\center_2020_02_10_23_28_05_295.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_295.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_295.jpg,-0.1,1,0,30.18848
F:\Car_data\IMG\center_2020_02_10_23_28_05_364.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_364.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_364.jpg,-0.25,1,0,30.17598
F:\Car_data\IMG\center_2020_02_10_23_28_05_434.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_434.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_434.jpg,0,1,0,30.18179
F:\Car_data\IMG\center_2020_02_10_23_28_05_507.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_507.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_507.jpg,0,1,0,30.18903
F:\Car_data\IMG\center_2020_02_10_23_28_05_580.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_580.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_580.jpg,-0.1,1,0,30.18987
F:\Car_data\IMG\center_2020_02_10_23_28_05_651.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_651.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_651.jpg,-0.3,1,0,30.17303
F:\Car_data\IMG\center_2020_02_10_23_28_05_723.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_723.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_723.jpg,0,1,0,30.18894
F:\Car_data\IMG\center_2020_02_10_23_28_05_791.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_791.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_791.jpg,-0.05,1,0,30.19018
F:\Car_data\IMG\center_2020_02_10_23_28_05_865.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_865.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_865.jpg,-0.2,1,0,30.1826
F:\Car_data\IMG\center_2020_02_10_23_28_05_938.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_05_938.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_05_938.jpg,0,1,0,30.19016
F:\Car_data\IMG\center_2020_02_10_23_28_06_013.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_013.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_013.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_06_084.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_084.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_084.jpg,-0.1,1,0,30.18856
F:\Car_data\IMG\center_2020_02_10_23_28_06_156.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_156.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_156.jpg,-0.3,1,0,30.17026
F:\Car_data\IMG\center_2020_02_10_23_28_06_224.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_224.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_224.jpg,0,1,0,30.18894
F:\Car_data\IMG\center_2020_02_10_23_28_06_294.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_294.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_294.jpg,0,1,0,30.1902
F:\Car_data\IMG\center_2020_02_10_23_28_06_365.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_365.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_365.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_10_23_28_06_440.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_440.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_440.jpg,-0.15,1,0,30.18521
F:\Car_data\IMG\center_2020_02_10_23_28_06_510.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_510.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_510.jpg,-0.35,1,0,30.16446
F:\Car_data\IMG\center_2020_02_10_23_28_06_581.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_581.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_581.jpg,-0.05,1,0,30.18917
F:\Car_data\IMG\center_2020_02_10_23_28_06_649.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_649.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_649.jpg,-0.2,1,0,30.18537
F:\Car_data\IMG\center_2020_02_10_23_28_06_718.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_718.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_718.jpg,0,1,0,30.18981
F:\Car_data\IMG\center_2020_02_10_23_28_06_789.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_789.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_789.jpg,0,1,0,30.19016
F:\Car_data\IMG\center_2020_02_10_23_28_06_862.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_862.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_862.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_06_932.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_06_932.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_06_932.jpg,-0.1,1,0,30.18781
F:\Car_data\IMG\center_2020_02_10_23_28_07_002.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_002.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_002.jpg,-0.25,1,0,30.17548
F:\Car_data\IMG\center_2020_02_10_23_28_07_075.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_075.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_075.jpg,-0.45,1,0,30.15194
F:\Car_data\IMG\center_2020_02_10_23_28_07_146.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_146.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_146.jpg,0,1,0,30.18629
F:\Car_data\IMG\center_2020_02_10_23_28_07_214.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_214.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_214.jpg,0,1,0,30.18906
F:\Car_data\IMG\center_2020_02_10_23_28_07_281.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_281.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_281.jpg,0,1,0,30.18995
F:\Car_data\IMG\center_2020_02_10_23_28_07_350.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_350.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_350.jpg,0,1,0,30.19024
F:\Car_data\IMG\center_2020_02_10_23_28_07_418.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_418.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_418.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_07_488.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_488.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_488.jpg,-0.1,1,0,30.18821
F:\Car_data\IMG\center_2020_02_10_23_28_07_556.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_556.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_556.jpg,-0.3,1,0,30.16999
F:\Car_data\IMG\center_2020_02_10_23_28_07_629.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_629.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_629.jpg,0,1,0,30.18895
F:\Car_data\IMG\center_2020_02_10_23_28_07_704.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_704.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_704.jpg,0,1,0,30.19014
F:\Car_data\IMG\center_2020_02_10_23_28_07_772.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_772.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_772.jpg,0,1,0,30.19024
F:\Car_data\IMG\center_2020_02_10_23_28_07_839.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_839.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_839.jpg,-0.05,1,0,30.18991
F:\Car_data\IMG\center_2020_02_10_23_28_07_910.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_910.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_910.jpg,-0.25,1,0,30.17544
F:\Car_data\IMG\center_2020_02_10_23_28_07_977.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_07_977.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_07_977.jpg,0,1,0,30.18334
F:\Car_data\IMG\center_2020_02_10_23_28_08_047.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_047.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_047.jpg,0,1,0,30.18952
F:\Car_data\IMG\center_2020_02_10_23_28_08_117.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_117.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_117.jpg,0,1,0,30.19018
F:\Car_data\IMG\center_2020_02_10_23_28_08_183.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_183.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_183.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_08_257.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_257.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_257.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_08_332.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_332.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_332.jpg,-0.1,1,0,30.18802
F:\Car_data\IMG\center_2020_02_10_23_28_08_406.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_406.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_406.jpg,-0.25,1,0,30.17523
F:\Car_data\IMG\center_2020_02_10_23_28_08_474.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_474.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_474.jpg,0,1,0,30.18892
F:\Car_data\IMG\center_2020_02_10_23_28_08_541.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_541.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_541.jpg,0,1,0,30.19006
F:\Car_data\IMG\center_2020_02_10_23_28_08_610.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_610.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_610.jpg,0,1,0,30.19025
F:\Car_data\IMG\center_2020_02_10_23_28_08_679.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_679.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_679.jpg,-0.15,1,0,30.18536
F:\Car_data\IMG\center_2020_02_10_23_28_08_756.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_756.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_756.jpg,0,1,0,30.19071
F:\Car_data\IMG\center_2020_02_10_23_28_08_825.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_825.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_825.jpg,0,1,0,30.19038
F:\Car_data\IMG\center_2020_02_10_23_28_08_896.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_896.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_896.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_10_23_28_08_971.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_08_971.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_08_971.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_10_23_28_09_040.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_040.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_040.jpg,0,1,0,30.19062
F:\Car_data\IMG\center_2020_02_10_23_28_09_107.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_107.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_107.jpg,-0.1,1,0,30.18788
F:\Car_data\IMG\center_2020_02_10_23_28_09_175.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_175.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_175.jpg,-0.3,1,0,30.16953
F:\Car_data\IMG\center_2020_02_10_23_28_09_245.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_245.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_245.jpg,0,1,0,30.19006
F:\Car_data\IMG\center_2020_02_10_23_28_09_319.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_319.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_319.jpg,0,1,0,30.18989
F:\Car_data\IMG\center_2020_02_10_23_28_09_394.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_394.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_394.jpg,0,1,0,30.19021
F:\Car_data\IMG\center_2020_02_10_23_28_09_467.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_467.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_467.jpg,0,1,0,30.19026
F:\Car_data\IMG\center_2020_02_10_23_28_09_541.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_541.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_541.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_09_616.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_616.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_616.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_10_23_28_09_683.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_683.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_683.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_09_756.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_756.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_756.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_09_825.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_825.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_825.jpg,0,1,0,30.19047
F:\Car_data\IMG\center_2020_02_10_23_28_09_900.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_900.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_900.jpg,0,1,0,30.19034
F:\Car_data\IMG\center_2020_02_10_23_28_09_974.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_09_974.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_09_974.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_10_048.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_048.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_048.jpg,-0.05,1,0,30.18952
F:\Car_data\IMG\center_2020_02_10_23_28_10_117.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_117.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_117.jpg,-0.25,1,0,30.17473
F:\Car_data\IMG\center_2020_02_10_23_28_10_184.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_184.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_184.jpg,0,1,0,30.19072
F:\Car_data\IMG\center_2020_02_10_23_28_10_258.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_258.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_258.jpg,0,1,0,30.19004
F:\Car_data\IMG\center_2020_02_10_23_28_10_326.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_326.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_326.jpg,-0.05,1,0,30.19005
F:\Car_data\IMG\center_2020_02_10_23_28_10_396.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_396.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_396.jpg,-0.25,1,0,30.17662
F:\Car_data\IMG\center_2020_02_10_23_28_10_463.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_463.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_463.jpg,-0.4,1,0,30.15904
F:\Car_data\IMG\center_2020_02_10_23_28_10_538.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_538.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_538.jpg,0,1,0,30.17539
F:\Car_data\IMG\center_2020_02_10_23_28_10_612.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_612.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_612.jpg,0,1,0,30.18773
F:\Car_data\IMG\center_2020_02_10_23_28_10_685.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_685.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_685.jpg,0,1,0,30.18957
F:\Car_data\IMG\center_2020_02_10_23_28_10_760.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_760.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_760.jpg,0,1,0,30.19019
F:\Car_data\IMG\center_2020_02_10_23_28_10_827.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_827.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_827.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_10_901.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_901.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_901.jpg,-0.05,1,0,30.18982
F:\Car_data\IMG\center_2020_02_10_23_28_10_971.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_10_971.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_10_971.jpg,-0.25,1,0,30.17548
F:\Car_data\IMG\center_2020_02_10_23_28_11_038.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_038.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_038.jpg,0,1,0,30.1836
F:\Car_data\IMG\center_2020_02_10_23_28_11_112.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_112.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_112.jpg,0,1,0,30.18962
F:\Car_data\IMG\center_2020_02_10_23_28_11_185.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_185.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_185.jpg,0,1,0,30.19013
F:\Car_data\IMG\center_2020_02_10_23_28_11_258.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_258.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_258.jpg,0,1,0,30.19026
F:\Car_data\IMG\center_2020_02_10_23_28_11_331.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_331.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_331.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_11_404.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_404.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_404.jpg,-0.05,1,0,30.18978
F:\Car_data\IMG\center_2020_02_10_23_28_11_479.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_479.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_479.jpg,0,1,0,30.19083
F:\Car_data\IMG\center_2020_02_10_23_28_11_553.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_553.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_553.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_11_620.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_620.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_620.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_11_690.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_690.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_690.jpg,-0.05,1,0,30.18978
F:\Car_data\IMG\center_2020_02_10_23_28_11_758.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_758.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_758.jpg,0,1,0,30.18845
F:\Car_data\IMG\center_2020_02_10_23_28_11_834.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_834.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_834.jpg,0,1,0,30.19022
F:\Car_data\IMG\center_2020_02_10_23_28_11_900.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_900.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_900.jpg,0,1,0,30.19043
F:\Car_data\IMG\center_2020_02_10_23_28_11_971.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_11_971.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_11_971.jpg,-0.2,1,0,30.18044
F:\Car_data\IMG\center_2020_02_10_23_28_12_042.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_12_042.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_12_042.jpg,0,1,0,30.18477
F:\Car_data\IMG\center_2020_02_10_23_28_12_111.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_12_111.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_12_111.jpg,0,1,0,30.1902
F:\Car_data\IMG\center_2020_02_10_23_28_12_178.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_12_178.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_12_178.jpg,0,1,0,30.19016
F:\Car_data\IMG\center_2020_02_10_23_28_12_246.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_12_246.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_12_246.jpg,0,1,0,30.19026
F:\Car_data\IMG\center_2020_02_10_23_28_12_319.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_12_319.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_12_319.jpg,-0.1,1,0,30.18823
